timestring,FLOW.OF.ALGAE,FLOW.OF.CO2,PAR.1,PAR.2,PRESSURE,SPEED,SUM.OF.WATER,TEMPERATURE,THICKNESS.OF.ALGAE,TURBIDITY,VOLUME.IN.TANK,pCO2,pH,pO2,TURBIDITY.diff
18.06.2024 06:20:00.000,12.638309,0.105324069,0.8680556,168.92361,12.874999,78.176075,4494.333,19.146413,5.7847039,2.2289799,61.940858,5.3636749,3.1057239,9.9773935,0.0396445
18.06.2024 06:30:00.000,12.576968,0.390335626,0.4340278,132.81251,12.914932,78.081895,4494.333,19.629629,5.5262641,2.2920327,62.513678,4.7287014,3.1140472,9.7663109,0.0630528
18.06.2024 06:40:00.000,12.87963,0.165798593,0.08680556,140.5382,13.043402,78.85477,4494.333,20.002893,5.5947146,2.3365721,59.466469,5.1580803,3.1225481,9.64574,0.0445394
18.06.2024 06:50:00.000,12.67882,0.233217591,0.8680556,175.69446,12.923612,78.380111,4494.333,20.353009,5.6091023,2.3657331,61.225624,5.1141812,3.1278532,9.5216416,0.029161
18.06.2024 07:00:00.000,12.622686,0.359953691,0.8680556,224.91319,12.897571,78.159523,4494.333,20.78993,5.6900113,2.3297402,61.701121,4.6953846,3.1351486,9.4020521,-0.0359929
18.06.2024 07:10:00.000,12.938658,0.127025465,0.8680556,273.2639,13.10243,79.162872,4494.333,21.209491,5.6594958,2.3223058,58.037205,5.2681124,3.1397889,9.3066812,-0.0074344
18.06.2024 07:20:00.000,13.396413,0.368344883,0.8680556,259.37502,13.319445,80.342219,4494.333,21.582753,5.7379288,2.3567113,53.441826,4.8169373,3.1436241,9.2019375,0.0344055
18.06.2024 07:30:00.000,13.499422,0.290509242,0.8680556,297.56945,13.473958,80.758464,4495.5546,21.857638,5.4630452,2.3174738,53.741237,4.8733042,3.1512783,9.1307049,-0.0392375
18.06.2024 07:40:00.000,12.991898,0.144386575,0.8680556,298.69793,13.104167,79.15687,4496.035,22.17882,5.6375925,2.2378209,58.837957,5.2862514,3.1568213,9.0268422,-0.0796529
18.06.2024 07:50:00.000,13.138311,0.421006927,1.3020833,546.96184,13.166667,79.647923,4496.035,22.696759,5.6194991,2.229654,56.646059,4.7064522,3.162712,8.9132779,-0.0081669
18.06.2024 08:00:00.000,13.337385,0.278356464,1.64930546,597.82989,13.279512,80.046496,4496.035,23.321758,5.7064718,2.2107302,54.635842,4.9719399,3.1699434,8.7598518,-0.0189238
18.06.2024 08:10:00.000,12.962386,0.174479166,1.38888884,477.69098,12.954861,79.090994,4496.035,23.637154,5.7588531,2.189092,57.572274,5.2426872,3.1769587,8.6511171,-0.0216382
18.06.2024 08:20:00.000,13.109953,0.417824076,2.7777776,660.15629,13.177084,79.615672,4496.035,23.946759,5.4504822,2.2013046,55.573823,4.7461509,3.1836908,8.5871765,0.0122126
18.06.2024 08:30:00.000,13.242476,0.289351835,3.472222,760.50349,13.230903,79.912999,4496.035,24.432871,5.676888,2.2035008,53.476335,4.9624913,3.1896506,8.4785704,0.0021962
18.06.2024 08:40:00.000,13.030092,0.197048612,3.9930556,864.93059,12.986111,79.330489,4496.035,25.124421,5.6364637,2.1738265,55.049736,5.2153879,3.1990884,8.3323908,-0.0296743
18.06.2024 08:50:00.000,13.182869,0.422164336,3.5590276,861.63196,13.097222,79.78518,4496.035,25.86516,5.5027177,2.2013475,52.583658,4.8094664,3.2072094,8.1536847,0.027521
18.06.2024 09:00:00.000,13.024885,0.353877291,4.2534724,919.27085,12.939237,79.317995,4496.1352,26.640624,5.5790032,2.1587281,53.06131,4.8713838,3.2180192,7.9719403,-0.0426194
18.06.2024 09:10:00.000,13.083334,0.232349527,4.2534724,936.80561,12.980903,79.511821,4496.536,27.323494,5.4543451,2.1568154,52.69216,5.1526293,3.2252924,7.8412118,-0.0019127
18.06.2024 09:20:00.000,13.295718,0.295717578,4.1666668,970.13896,13.081597,79.98683,4497.8869,27.913772,5.5881478,2.1611538,51.300663,5.0863445,3.2318698,7.7315084,0.0043384
18.06.2024 09:30:00.000,13.346642,0.46469907,4.4270835,1082.63895,13.166668,80.052329,4499.6184,28.616898,5.6232371,2.128353,51.283708,4.7490319,3.2408725,7.5828314,-0.0328008
18.06.2024 09:40:00.000,13.70486,0.28009258,5.034722,1114.2361,13.307291,80.960986,4503.1422,29.331598,5.6084681,2.0882614,51.193213,5.0681161,3.2506937,7.4592516,-0.0400916
18.06.2024 09:50:00.000,14.33854,0.25405093,4.9479165,1120.8333,13.753473,82.689586,4509.7085,30.002894,5.5317154,2.0343852,51.039461,5.1263305,3.2591574,7.3435934,-0.0538762
18.06.2024 10:00:00.000,15.057291,0.34780093,5.1215275,918.40279,14.38889,84.713797,4517.0055,30.596065,5.5047915,1.982682,51.039227,5.006031,3.1665521,7.2451316,-0.0517032
18.06.2024 10:10:00.000,15.525462,0.26678241,4.9479165,999.21885,14.744793,86.003107,4522.2107,31.212383,5.4786247,2.0811914,50.767656,5.1329222,2.57918,7.0300036,0.0985094
18.06.2024 10:20:00.000,15.902776,0.32291668,5.2951386,1155.2084,15.142362,87.051321,4527.4957,31.643518,5.6121135,2.0424049,52.46274,4.9330471,2.5804663,6.9572515,-0.0387865
18.06.2024 10:30:00.000,15.853009,0.38281249,4.3402777,1077.2568,15.03125,86.982655,4528.2867,32.132522,5.5417958,2.0070751,52.216742,4.8966119,2.5811392,6.8743893,-0.0353298
18.06.2024 10:40:00.000,16.034722,0.35619213,5.208333,1222.743,15.057293,87.455012,4530.9389,32.369793,5.5845428,2.0006743,51.778883,4.978899,2.5822185,6.8382333,-0.0064008
18.06.2024 10:50:00.000,15.969328,0.3961227,5.208333,1172.0486,15.10764,87.23087,4532.3405,32.627313,5.70702,2.0078665,51.759697,4.9291717,2.5838844,6.7890514,0.0071922
18.06.2024 11:00:00.000,15.878471,0.3839699,5.2951386,1256.9445,14.963543,86.988558,4533.702,32.887732,5.684501,1.9749096,52.476291,4.9797063,2.5830981,6.754521,-0.0329569
18.06.2024 11:10:00.000,16.304399,0.36979166,5.1215275,1285.9375,15.378473,88.24231,4537.1454,33.298611,5.6758787,1.9878579,51.026892,5.0349226,2.586025,6.6831457,0.0129483
18.06.2024 11:20:00.000,16.499421,0.33651622,3.9930555,959.98268,15.628473,88.866865,4540.9989,33.379628,5.6877258,1.9284488,52.809399,5.0563347,2.587087,6.642755,-0.0594091
18.06.2024 11:30:00.000,15.96817,0.36805556,3.6458332,929.68746,15.078126,87.466457,4541.079,32.902199,5.5143559,1.9316347,54.957122,4.9779047,2.5789299,6.7215944,0.0031859
18.06.2024 11:40:00.000,15.549769,0.33478011,2.6041665,642.01392,14.633683,86.189443,4541.079,32.447916,5.6635565,1.9423621,56.863829,5.070097,2.574385,6.7479322,0.0107274
18.06.2024 11:50:00.000,15.472801,0.35561343,3.7326388,684.11462,14.651043,85.928864,4541.079,32.005208,5.7021266,2.0137309,54.396205,4.9635102,2.5670579,6.871805,0.0713688
18.06.2024 12:00:00.000,15.542245,0.38339121,4.3402778,899.9132,14.668406,86.075539,4541.4594,32.152779,5.5958991,2.0836234,51.911235,4.9379616,2.5646651,6.8583638,0.0698925
18.06.2024 12:10:00.000,16.442131,0.36111112,5.1215276,1015.53823,15.550348,88.665248,4548.3964,33.148148,5.5309222,2.0363374,51.090374,5.0373769,2.5770335,6.7162113,-0.047286
18.06.2024 12:20:00.000,16.510994,0.40827546,5.2951386,1061.28486,15.527781,88.772098,4551.79,33.668982,5.6865107,1.9462206,52.949514,4.8964704,2.5806414,6.622919,-0.0901168
18.06.2024 12:30:00.000,16.568286,0.40625,4.6006945,1221.2675,15.61632,89.085274,4552.5304,34.157984,5.550865,1.9833777,51.5433,4.9848917,2.5824244,6.529325,0.0371571
18.06.2024 12:40:00.000,16.409144,0.40769675,4.7743054,1239.1494,15.409723,88.441647,4554.2219,34.395255,5.6943851,1.9773311,52.64477,4.9726871,2.5801743,6.500894,-0.0060466
18.06.2024 12:50:00.000,16.157985,0.39814816,5.2951386,1015.19096,15.215279,87.745228,4554.292,34.791666,5.5949469,1.9917771,53.150875,5.0180499,2.5793757,6.4279519,0.014446
18.06.2024 13:00:00.000,15.938657,0.3755787,4.1666665,1283.0729,14.986113,87.088515,4554.292,34.973958,5.6144271,2.0157689,52.421096,5.0422135,2.5748093,6.3985179,0.0239918
18.06.2024 13:10:00.000,15.975695,0.33940974,5.034722,1279.4271,14.996529,87.2521,4555.1428,35.060763,5.5019005,2.0658307,51.132306,5.0953947,2.5721367,6.3779482,0.0500618
18.06.2024 13:20:00.000,16.005786,0.31712963,5.3819442,1356.4236,14.953126,87.261137,4557.2451,34.997105,5.6999203,2.0551972,52.17399,5.0603599,2.569483,6.3906629,-0.0106335
18.06.2024 13:30:00.000,16.123262,0.31452547,4.6006943,1146.87505,15.168403,87.699365,4558.9466,35.144674,5.5520915,2.0774439,50.90275,5.0628428,2.5687367,6.365236,0.0222467
18.06.2024 13:40:00.000,16.060186,0.256655091,3.3854166,879.77434,15.020833,87.434649,4560.9789,34.331596,5.6956929,2.0778526,52.819685,4.9823896,2.5634053,6.388726,0.0004087
18.06.2024 13:50:00.000,16.033565,0.31365739,4.6875,1150.34724,14.963542,87.424525,4561.6793,34.03067,5.5261503,2.1306399,51.327626,5.0460485,2.5585496,6.5509218,0.0527873
18.06.2024 14:00:00.000,16.426504,0.27372687,3.4722222,977.77774,15.453126,88.681607,4564.2216,34.076967,5.461623,2.1144159,51.145866,5.0736313,2.5601896,6.5126108,-0.016224
18.06.2024 14:10:00.000,16.034144,0.242766208,1.736111,566.23266,15.050348,87.266001,4565.803,33.234954,5.8321466,2.0896466,55.574211,4.9298002,2.5555798,6.50029,-0.0247693
18.06.2024 14:20:00.000,15.21875,0.207465268,1.736111,516.75348,14.425347,84.984083,4565.803,32.219329,5.6715671,2.1054628,60.447845,5.0528066,2.5458915,6.6845738,0.0158162
18.06.2024 14:30:00.000,14.663771,0.238715271,1.736111,548.61112,13.90104,83.384832,4565.803,31.446759,5.6024335,2.1325888,63.306811,5.0610315,2.5382045,6.8669922,0.027126
18.06.2024 14:40:00.000,14.881945,0.41001157,1.736111,585.67711,14.092014,83.945857,4565.803,31.119789,5.5899648,2.1820327,58.739392,4.7915875,2.5335587,6.929041,0.0494439
18.06.2024 14:50:00.000,14.788774,0.314814804,1.736111,551.30207,14.098959,83.758721,4565.803,30.789931,5.7442931,2.217987,57.334099,4.9373225,2.5296881,6.9780426,0.0359543
18.06.2024 15:00:00.000,14.618055,0.29079861,2.0833332,754.51393,13.947918,83.348533,4565.803,30.703126,5.5938858,2.2479525,56.802503,5.1343981,2.5264533,7.0798084,0.0299655
18.06.2024 15:10:00.000,15.251157,0.33912037,2.4305554,822.82992,14.506946,85.209832,4567.1445,31.061921,5.5490035,2.3047972,51.268807,4.9758502,2.5294842,7.0529886,0.0568447
18.06.2024 15:20:00.000,15.982637,0.33275461,2.4305554,787.58682,15.060766,87.261107,4571.4788,31.987849,5.463755,2.2376538,50.890863,4.9904044,2.5408967,6.9166191,-0.0671434
18.06.2024 15:30:00.000,16.511575,0.3035301,1.64930546,658.33335,15.46007,88.771729,4574.702,32.630209,5.6508541,2.1735559,51.253723,5.022881,2.5514961,6.7623923,-0.0640979
18.06.2024 15:40:00.000,16.348377,0.32320603,1.21527776,531.0764,15.381946,88.40585,4574.912,32.664929,5.5471941,2.2052255,51.405458,5.0102838,2.5508414,6.7295672,0.0316696
18.06.2024 15:50:00.000,15.914931,0.28877317,0.8680556,473.95835,15.017363,87.206409,4574.912,32.355325,5.5921628,2.2346363,53.25571,5.0576883,2.545434,6.7732412,0.0294108
18.06.2024 16:00:00.000,15.662037,0.25028937,0.95486114,446.09378,14.782988,86.531321,4574.912,32.065971,5.4811969,2.2738049,53.189383,5.0923513,2.5410509,6.8084406,0.0391686
18.06.2024 16:10:00.000,15.674769,0.23668981,0.8680556,403.125,14.723958,86.459181,4575.3125,31.765044,5.6296471,2.3268594,51.169183,5.0718205,2.5386088,6.8419967,0.0530545
18.06.2024 16:20:00.000,15.462963,0.23032407,1.04166668,402.17014,14.63889,85.819535,4576.2937,31.423612,5.6901741,2.3288866,53.245618,5.0316679,2.53602,6.9108836,0.0020272
18.06.2024 16:30:00.000,15.247683,0.23958334,1.736111,388.19446,14.418403,85.269468,4576.5441,31.171873,5.5418056,2.3538536,53.435907,5.0100553,2.5329466,6.9582087,0.024967
18.06.2024 16:40:00.000,15.385996,0.21903935,1.47569438,361.45836,14.593752,85.817491,4578.035,30.850695,5.3899234,2.3841094,52.3378,5.0393507,2.5314562,7.0122394,0.0302558
