timestring,FLOW.OF.ALGAE,FLOW.OF.CO2,PAR.1,PAR.2,PRESSURE,SPEED,SUM.OF.WATER,TEMPERATURE,THICKNESS.OF.ALGAE,TURBIDITY,VOLUME.IN.TANK,pCO2,pH,pO2,TURBIDITY.diff
date,m/s,m/s,mW/m2,mW/m2,bar,m/s,l/m3,°C,mm,NTU,ml/L,mg/L,pH,pO2,NTU
14.05.2024 14:50:00.000,18.50116,0.3819444,346.3542,546.875,16.37153,92.35505,2006.957,29.05093,5.711732,0.07250142,75.16725,4.893067,3.389833,6.843823,0
14.05.2024 15:00:00.000,18.357059,0.40104168,418.31598,546.26737,16.086807,91.887289,2006.957,29.007525,5.9803557,0.07242084,75.126665,4.8991227,3.3874893,6.8523123,-8.06E-05
14.05.2024 15:10:00.000,17.984954,0.41059025,482.55211,613.02086,15.854168,90.733541,2006.957,29.117478,6.0473886,0.072368133,76.485823,4.9361971,3.3888236,6.8318505,-5.27E-05
14.05.2024 15:20:00.000,18.079282,0.41232638,394.79168,523.09031,15.961807,91.085994,2006.957,29.129053,5.9432641,0.072730057,74.031236,4.9666959,3.389375,6.8309266,0.000361924
14.05.2024 15:30:00.000,17.515046,0.54021987,180.55555,318.31598,15.430556,89.440599,2006.957,28.521411,6.0662967,0.072608847,76.668397,4.7198213,3.3814141,6.9409413,-0.00012121
14.05.2024 15:40:00.000,16.955439,0.62413192,171.52779,308.24654,15.109375,87.834657,2006.957,27.795139,6.0670813,0.07246408,79.406988,4.7611125,3.3726496,7.0707757,-0.000144767
14.05.2024 15:50:00.000,16.628472,0.61979164,158.33334,295.83334,14.869793,87.00629,2006.957,27.031249,5.9686064,0.072939527,80.137274,4.8763835,3.363341,7.2186019,0.000475447
14.05.2024 16:00:00.000,16.50591556,0.647826622,110.7253156,209.0084889,14.72801,86.59348333,2006.957,26.41782333,6.083989556,0.075446229,79.74282444,4.902540444,3.355874889,7.336915333,0.002506702
14.05.2024 16:10:00.000,16.118633,0.66753467,77.864587,153.38542,14.461806,85.47696,2006.957,25.792823,6.0699815,0.076430498,81.618141,4.9108822,3.3480666,7.4660267,0.000984269
14.05.2024 16:20:00.000,15.493056,0.65480321,91.319448,173.17708,14.005209,83.8574,2006.957,25.393519,5.9592488,0.080587351,84.985593,4.9868194,3.3427248,7.5468012,0.004156853
14.05.2024 16:30:00.000,15.791665,0.63368052,98.611113,186.37153,14.289931,84.66336,2006.957,25.211228,5.9054331,0.085819851,82.186144,5.0299541,3.337811,7.5908419,0.0052325
14.05.2024 16:40:00.000,15.968171,0.66348375,113.71528,213.02084,14.375,85.10898,2006.957,24.881364,5.9929698,0.086409644,79.99528,4.9508852,3.3315098,7.6720048,0.000589793
14.05.2024 16:50:00.000,16.02662,0.71093746,124.47917,235.6771,14.44271,85.26964,2006.957,24.435765,6.0361529,0.08680548,78.169548,4.8988812,3.3271521,7.7727974,0.000395836
14.05.2024 17:00:00.000,16.051505,0.73234949,163.62847,321.61459,14.401041,85.395708,2006.957,24.117475,6.0383926,0.08680548,77.053827,4.9187479,3.3215768,7.8475934,0
14.05.2024 17:10:00.000,16.248264,0.74826386,137.76042,269.18403,14.645834,85.894022,2006.957,23.926504,6.0241009,0.08680548,74.538385,4.9305086,3.3164142,7.8904667,0
14.05.2024 17:20:00.000,16.235531,0.76041662,127.17015,251.90972,14.670141,85.956041,2006.957,23.781828,5.9966108,0.08680548,73.726952,4.948943,3.311848,7.9258541,0
14.05.2024 17:30:00.000,16.357061,0.76331014,108.15973,214.49654,14.763892,86.288071,2006.957,23.602432,6.0191382,0.08680548,71.860647,4.9684375,3.3079324,7.9664873,0
14.05.2024 17:40:00.000,16.411458,0.78067125,94.531259,187.23958,14.821182,86.475028,2006.957,23.330438,5.9594698,0.08680548,70.440638,4.9535281,3.3035789,8.0350665,0
14.05.2024 17:50:00.000,16.185184,0.7881944,85.677085,169.96527,14.701389,85.869664,2006.957,23.01794,6.0091465,0.08680548,71.089781,4.9671174,3.299312,8.1120398,0
14.05.2024 18:00:00.000,16.056714,0.78443285,80.12153,157.20485,14.623265,85.601532,2006.957,22.798033,5.9167622,0.08680548,71.414356,4.9910239,3.2940995,8.168508,0
14.05.2024 18:10:00.000,16.309606,0.80237262,71.267362,141.23263,14.77257,86.20363,2006.957,22.549188,5.9991881,0.08680548,68.432343,4.9617749,3.2903808,8.2331469,0
14.05.2024 18:20:00.000,16.463542,0.8211805,59.375003,118.75,14.875001,86.647056,2006.957,22.314814,6.0589624,0.08680548,66.241199,4.9507998,3.2861449,8.292701,0
14.05.2024 18:30:00.000,16.472801,0.8304398,48.524307,96.701396,14.946182,86.689054,2006.957,22.068867,6.0114906,0.08680548,65.127564,4.9596968,3.2823954,8.3563611,0
14.05.2024 18:40:00.000,16.388888,0.82291661,38.454864,77.170142,14.885417,86.51917,2006.957,21.898146,6.0466437,0.086829974,65.034693,4.9987168,3.2779803,8.3945401,2.45E-05
14.05.2024 18:50:00.000,16.207754,0.81539348,30.468751,62.413196,14.694446,86.043593,2006.957,21.779512,5.9593105,0.087629541,65.62888,5.0099388,3.274443,8.4238195,0.000799567
14.05.2024 19:00:00.000,15.975694,0.81163192,24.045139,49.565975,14.597223,85.43109,2006.957,21.643516,5.9727779,0.087947509,67.210421,5.0122395,3.2714112,8.456611,0.000317968
14.05.2024 19:10:00.000,16.000579,0.79571752,17.881944,37.847225,14.559028,85.466436,2006.957,21.545138,5.9571499,0.090139507,66.453487,5.030373,3.2690511,8.4760967,0.002191998
14.05.2024 19:20:00.000,15.956018,0.79484947,11.8923614,26.475694,14.50521,85.363393,2006.957,21.446759,5.9901201,0.091427935,66.179686,5.01635,3.2666046,8.4900201,0.001288428
14.05.2024 19:30:00.000,15.984954,0.79021985,6.9444442,16.319444,14.571182,85.465318,2006.957,21.351274,5.9769534,0.09334648,65.434669,5.0149604,3.2656544,8.5017709,0.001918545
14.05.2024 19:40:00.000,16.070023,0.792824,3.4722222,9.1145843,14.708334,85.680478,2006.957,21.22396,6.0250649,0.092987936,64.26729,5.0012526,3.2627756,8.5236318,-0.000358544
14.05.2024 19:50:00.000,16.295139,0.80034718,1.21527776,5.0347222,14.907988,86.337238,2006.957,21.067706,5.93631,0.092574384,61.876744,4.986811,3.260996,8.5610644,-0.000413552
14.05.2024 20:00:00.000,16.389466,0.82031244,0.52083336,3.3854165,14.875,86.563792,2006.957,20.876735,6.0162968,0.093787439,61.016388,4.9589625,3.2582441,8.6128326,0.001213055
14.05.2024 20:10:00.000,16.443285,0.82696756,0,1.736111,14.939238,86.681778,2006.957,20.68287,6.0542948,0.0940702,59.711806,4.9697538,3.256879,8.6646563,0.000282761
14.05.2024 20:20:00.000,16.434026,0.8321759,0,1.736111,14.961806,86.691008,2006.957,20.497686,5.9709336,0.09630916,59.603501,4.97606,3.2529238,8.7191895,0.00223896
14.05.2024 20:30:00.000,16.390047,0.83998835,0,1.736111,14.958335,86.639947,2006.957,20.306711,6.009995,0.098347411,59.391215,4.9771856,3.2518072,8.7770613,0.002038251
14.05.2024 20:40:00.000,16.445022,0.83940965,0,1.736111,15.032988,86.799404,2006.957,20.115739,5.9571105,0.097313377,58.606255,4.9893544,3.2492433,8.834606,-0.001034034
14.05.2024 20:50:00.000,16.409143,0.8483796,0,1.736111,14.993056,86.630978,2006.957,19.933449,6.0225031,0.098781961,58.639441,4.9782433,3.2470953,8.8929371,0.001468584
14.05.2024 21:00:00.000,16.331017,0.85156245,0,1.736111,14.914931,86.378942,2006.957,19.736691,6.0373113,0.099695991,58.936938,4.9854774,3.2447144,8.9540132,0.00091403
14.05.2024 21:10:00.000,16.32581,0.8506944,0,1.736111,14.88889,86.389468,2006.957,19.551504,5.9770741,0.099764835,58.708731,4.993969,3.2430698,9.0146316,6.88E-05
14.05.2024 21:20:00.000,16.321759,0.85532403,0,1.736111,14.960071,86.372849,2006.957,19.380785,5.9653974,0.10063533,58.380134,4.9876651,3.2406152,9.0674036,0.000870495
14.05.2024 21:30:00.000,16.177662,0.85619208,0,1.736111,14.848959,86.010432,2006.957,19.230324,5.924267,0.10093595,59.302302,4.9952314,3.2392756,9.1125176,0.00030062
14.05.2024 21:40:00.000,16.246527,0.85040505,0,1.736111,14.979168,86.121756,2006.957,19.103009,6.0382221,0.10093401,58.072827,5.0063205,3.2372806,9.1597698,-1.94E-06
14.05.2024 21:50:00.000,16.269097,0.85908563,0,1.736111,14.940973,86.204865,2006.957,18.984376,6.0842992,0.1012095,57.758036,4.9867054,3.2331594,9.1990546,0.00027549
14.05.2024 22:00:00.000,16.189235,0.85763885,0,1.736111,14.932293,85.957205,2006.957,18.859956,6.0146041,0.10124678,57.946379,4.9966534,3.2330731,9.2366522,3.73E-05
14.05.2024 22:10:00.000,16.225694,0.85734948,0,1.736111,14.902778,86.157786,2006.957,18.749998,5.9380837,0.10122362,57.589164,4.9980874,3.2307455,9.27685,-2.32E-05
14.05.2024 22:20:00.000,16.157986,0.8611111,0,1.736111,14.881945,85.958126,2006.957,18.625578,6.0070284,0.10123644,57.535337,4.9930887,3.228589,9.3240725,1.28E-05
14.05.2024 22:30:00.000,16.413194,0.86197913,0,1.736111,15.104168,86.632147,2006.957,18.509837,5.9826651,0.10127308,55.348515,4.9931049,3.228589,9.3625143,3.66E-05
14.05.2024 22:40:00.000,16.340279,0.87847219,0,1.736111,14.994792,86.468873,2006.957,18.402777,5.9655898,0.1012731,55.677272,4.9726743,3.2270202,9.399053,2.00E-08
14.05.2024 22:50:00.000,16.266781,0.8703703,0,1.736111,14.961806,86.20006,2006.957,18.310186,6.037201,0.1012731,55.872117,4.9988538,3.2245717,9.4299083,0
14.05.2024 23:00:00.000,16.222222,0.87268512,0,1.736111,15.010416,86.088315,2006.957,18.208913,6.0274984,0.1012731,55.95463,4.9932765,3.2231144,9.4698226,0
14.05.2024 23:10:00.000,16.311342,0.87731479,0,1.736111,15.083335,86.332204,2006.957,18.096067,6.022848,0.1012731,54.868751,4.9907579,3.2210789,9.5056665,0
14.05.2024 23:20:00.000,16.243056,0.8790509,0,1.736111,15.045139,86.157861,2006.957,17.99479,5.9823792,0.1012731,55.443792,4.9930869,3.2178731,9.5434903,0
14.05.2024 23:30:00.000,16.282986,0.8819444,0,1.736111,15.034723,86.260548,2006.957,17.910877,6.0139361,0.1012731,54.610252,4.9912631,3.2160294,9.5738665,0
14.05.2024 23:40:00.000,16.296874,0.8842592,0,1.736111,15.057294,86.319079,2006.957,17.83854,5.9588112,0.1012731,54.110154,4.9906807,3.2141569,9.6010124,0
14.05.2024 23:50:00.000,16.314815,0.88744206,0,1.736111,15.059028,86.290302,2006.957,17.774883,6.0659824,0.10115996,53.616512,4.992259,3.2124099,9.6254251,-0.00011314
15.05.2024 00:00:00.000,16.382521,0.88917818,0,1.736111,15.14757,86.514832,2006.957,17.711226,5.9961196,0.10060931,53.108054,4.9908891,3.2122985,9.6454232,-0.00055065
15.05.2024 00:10:00.000,16.407406,0.8958333,0,1.736111,15.133683,86.600464,2006.957,17.650463,5.9660899,0.10074386,52.543523,4.9844262,3.2112561,9.6693826,0.00013455
15.05.2024 00:20:00.000,16.337963,0.9004629,0,1.736111,15.086807,86.402333,2006.957,17.575231,5.9720774,0.10127308,52.902821,4.9860634,3.2094061,9.7004956,0.00052922
15.05.2024 00:30:00.000,16.375578,0.8993055,0,1.736111,15.125001,86.447025,2006.957,17.505787,6.0500556,0.1012731,52.20602,4.9953038,3.208334,9.72867,2.00E-08
15.05.2024 00:40:00.000,16.30324,0.90075225,0,1.736111,15.100696,86.259073,2006.957,17.436343,6.0061079,0.1012731,52.777351,4.9943552,3.2071466,9.7523021,0
15.05.2024 00:50:00.000,16.219906,0.9010416,0,1.736111,15.006945,86.038396,2006.957,17.37558,5.9826244,0.1012731,53.235253,4.9984912,3.2040192,9.7771947,0
15.05.2024 01:00:00.000,16.250579,0.89785875,0,1.736111,15.015625,86.052055,2006.957,17.306136,6.0818148,0.1012731,52.811808,5.0035995,3.2027663,9.7985407,0
15.05.2024 01:10:00.000,16.244212,0.8998842,0,1.736111,15.001736,86.147659,2006.957,17.25984,5.9503632,0.1012731,52.514906,4.9977835,3.2003853,9.8245418,0
15.05.2024 01:20:00.000,16.25,0.90422445,0,1.736111,15.043404,86.143743,2006.957,17.196178,6.0294074,0.1012731,52.129002,4.9921492,3.1999981,9.8411334,0
15.05.2024 01:30:00.000,16.28067,0.90509251,0,1.736111,15.163196,86.21932,2006.957,17.161454,6.0761662,0.1012731,51.878698,4.993537,3.1975382,9.8561359,0
15.05.2024 01:40:00.000,16.266782,0.9039351,0,1.736111,15.090279,86.188729,2006.957,17.138309,6.0056459,0.1012731,51.571323,4.9958127,3.1963226,9.869491,0
15.05.2024 01:50:00.000,16.319443,0.90306705,0,1.736111,15.010417,86.307147,2006.957,17.103585,6.0322722,0.1012731,51.434086,5.0007858,3.1961347,9.8847758,0
15.05.2024 02:00:00.000,16.321182,0.9033564,0,1.736111,15.024307,86.310884,2007.517,17.07176,5.983621,0.1012731,51.617194,4.9996689,3.1961381,9.8947839,0
15.05.2024 02:10:00.000,16.236689,0.90509251,0,1.736111,15.043404,86.134106,2007.757,17.042821,6.0024073,0.1012731,52.112428,4.9976453,3.1958697,9.903763,0
15.05.2024 02:20:00.000,16.30324,0.90624992,0,1.736111,15.17014,86.250463,2007.757,16.99942,5.9672534,0.1012731,51.452149,4.9960465,3.1959882,9.9189511,0
15.05.2024 02:30:00.000,16.08854,0.90624993,0,1.736111,14.923613,85.739405,2007.757,16.938658,5.9772582,0.1012731,53.085232,4.9979854,3.1961808,9.943575,0
15.05.2024 02:40:00.000,16.040509,0.90248836,0,1.736111,14.932293,85.573596,2007.757,16.860533,6.0536659,0.1012731,52.985947,5.0083732,3.1937588,9.9725711,0
15.05.2024 02:50:00.000,16.160879,0.90451381,0,1.736111,15.064238,85.920844,2007.757,16.805555,6.0313676,0.1012731,52.35749,4.9981934,3.1921269,9.9924073,0
15.05.2024 03:00:00.000,16.142361,0.90914349,0,1.736111,14.993058,85.875603,2007.757,16.753472,5.9599154,0.1012731,52.04724,4.9921571,3.1902026,10.010906,0
15.05.2024 03:10:00.000,16.175925,0.9103009,0,1.736111,14.987849,85.948313,2007.757,16.704282,6.0159775,0.1012731,51.924879,4.9934879,3.1881498,10.03263,0
15.05.2024 03:20:00.000,16.177662,0.91174765,0,1.736111,15.055558,85.972043,2007.757,16.646412,5.9743565,0.1012731,51.803537,4.9960672,3.18808,10.053193,0
15.05.2024 03:30:00.000,16.171874,0.91001154,0,1.736111,15.015625,86.025514,2007.757,16.603011,5.9274883,0.1012731,51.571191,4.9995934,3.1877241,10.067153,0
15.05.2024 03:40:00.000,16.221643,0.90885415,0,1.736111,15.07118,86.164517,2007.757,16.582754,5.8908074,0.1012731,51.343059,5.0014283,3.1879984,10.080555,0
15.05.2024 03:50:00.000,16.096066,0.91174765,0,1.736111,14.949655,85.767637,2007.757,16.539354,6.0468095,0.1012731,52.513988,4.9960859,3.18808,10.093694,0
15.05.2024 04:00:00.000,16.039351,0.90827543,0,1.736111,14.932292,85.561808,2007.757,16.513311,6.0266862,0.1012731,52.997554,5.0030611,3.188052,10.10765,0
15.05.2024 04:10:00.000,16.020254,0.90827543,0,1.736111,14.895835,85.585451,2007.757,16.501739,6.0262588,0.1012731,52.843062,5.0009801,3.188077,10.10969,0
15.05.2024 04:20:00.000,16.159142,0.91232635,0,1.736111,14.989585,85.940826,2007.757,16.519097,5.927108,0.1012731,51.485916,4.9936492,3.1877366,10.107676,0
15.05.2024 04:30:00.000,16.256944,0.91637725,0,1.736111,15.171876,86.212924,2008.9166,16.507525,5.9626164,0.1012731,51.251694,4.9916524,3.1881557,10.109776,0
15.05.2024 04:40:00.000,16.245369,0.91348375,0.4340278,3.472222,15.100695,86.152087,2009.796,16.52199,6.0597968,0.1012731,52.256599,5.000363,3.1898349,10.108981,0
15.05.2024 04:50:00.000,16.056713,0.9184027,0.8680556,4.2534723,14.928821,85.69683,2009.956,16.52199,5.9377644,0.1012731,54.318895,4.9904875,3.1884162,10.110961,0
15.05.2024 05:00:00.000,16.103009,0.91579855,1.736111,5.9027778,14.909723,85.745257,2009.956,16.52199,5.9582319,0.1012731,53.683493,5.0017791,3.1885745,10.116556,0
15.05.2024 05:10:00.000,16.057871,0.92100688,1.736111,6.4236112,15.008682,85.668814,2009.956,16.545142,6.00307,0.1012731,53.728413,4.9905991,3.18808,10.118119,0
15.05.2024 05:20:00.000,16.082754,0.91869206,3.472222,8.5937495,14.956599,85.754533,2009.956,16.55093,5.9628308,0.1012731,53.313771,5.0009614,3.187781,10.121201,0
15.05.2024 05:30:00.000,15.976852,0.92042816,4.5138888,10.8506949,14.939236,85.450172,2009.956,16.556716,5.9745525,0.1012731,54.238841,4.9986836,3.1870954,10.120495,0
15.05.2024 05:40:00.000,16.168979,0.92129624,5.9895832,14.23611,15.08507,85.941021,2009.956,16.574074,6.0277949,0.1012731,52.008912,4.9961569,3.1849772,10.123509,0
15.05.2024 05:50:00.000,16.257522,0.9328703,12.1527777,26.302085,15.114584,86.173325,2009.956,16.588542,6.0446243,0.1012731,51.819444,4.9766242,3.1847098,10.136595,0
15.05.2024 06:00:00.000,16.269097,0.94010414,20.399304,41.927085,15.147571,86.207266,2009.956,16.629052,6.0185566,0.1012731,51.714139,4.9749986,3.1848166,10.144982,0
15.05.2024 06:10:00.000,16.167245,0.94415505,26.302085,52.951394,15.03646,85.996527,2009.956,16.695603,5.9578917,0.1012731,52.449854,4.9847148,3.1873179,10.131454,0
15.05.2024 06:20:00.000,16.283564,0.94299764,27.864585,57.031254,15.00521,86.244114,2010.276,16.767941,6.0035043,0.1012731,52.109869,4.993469,3.1857371,10.101679,0
15.05.2024 06:30:00.000,16.374421,0.943287,32.63889,65.711808,15.168404,86.472384,2011.186,16.846064,5.9834645,0.1012731,51.52759,4.9971268,3.1871629,10.080477,0
15.05.2024 06:40:00.000,16.554977,0.94212959,38.194449,76.649308,15.309029,86.952649,2012.696,16.947337,5.9260091,0.1012731,51.039721,5.0004633,3.1891239,10.047128,0
15.05.2024 06:50:00.000,16.502314,0.94733791,31.510416,63.281251,15.237848,86.820693,2013.056,17.042823,5.9703236,0.1012731,51.816969,4.9876979,3.1919706,10.017707,0
15.05.2024 07:00:00.000,16.309026,0.95428238,30.381944,60.937505,15.046876,86.279336,2013.056,17.089118,6.0387041,0.1012731,53.111485,4.9867049,3.1936502,9.9969655,0
15.05.2024 07:10:00.000,16.322917,0.94762726,34.288195,69.010415,15.206598,86.286719,2013.056,17.126736,5.9967284,0.1012731,52.798836,5.0036735,3.1920193,9.9931361,0
15.05.2024 07:20:00.000,16.47440889,0.9574331,40.02700889,80.43981778,15.26620444,86.76082111,2013.399778,17.13605889,5.96688,0.1012731,51.83760889,4.984956444,3.191944333,9.990551889,0
15.05.2024 07:30:00.000,16.395833,0.9594907,60.763894,119.35764,15.244792,86.551152,2013.555,17.178816,5.9204109,0.1012731,52.407133,4.9881056,3.1916006,9.977311,0
15.05.2024 07:40:00.000,16.266782,0.95572913,54.600698,109.20141,14.967016,86.115093,2013.555,17.288775,6.0908177,0.1012731,53.584647,5.0019833,3.1895333,9.939682,0
15.05.2024 07:50:00.000,16.254051,0.95023141,76.909724,153.90625,15.095488,86.108149,2013.555,17.395834,5.9991847,0.1012731,53.045043,5.01154,3.190168,9.9027657,0
15.05.2024 08:00:00.000,16.400463,0.94357634,107.899309,215.27779,15.109375,86.508043,2013.875,17.612847,5.8962129,0.1012731,52.256781,5.0171346,3.1897574,9.8266001,0
15.05.2024 08:10:00.000,16.531248,0.93721059,108.940993,219.01042,15.184029,86.833467,2014.855,17.942707,5.9120802,0.1012731,51.481757,5.016637,3.1922735,9.7211384,0
15.05.2024 08:20:00.000,16.712384,0.93547447,180.72917,364.1493,15.263891,87.279831,2016.2448,18.324653,5.9169211,0.1012731,51.025393,5.0152764,3.1951691,9.5873684,0
15.05.2024 08:30:00.000,16.912037,0.92187494,223.2639,438.45488,15.373266,87.81921,2018.864,19.001736,5.9937116,0.1012731,51.205324,5.029123,3.2003041,9.3693164,0
15.05.2024 08:40:00.000,16.721642,0.92708328,226.12847,439.14932,15.281252,87.229202,2020.354,19.704862,6.088283,0.1012731,53.690227,5.0046341,3.2048496,9.1598538,0
15.05.2024 08:50:00.000,16.958912,0.9143518,304.3403,597.91667,15.442708,87.938401,2021.7736,20.379051,5.8222399,0.1012731,52.781085,5.0273275,3.2085836,8.9640123,0
15.05.2024 09:00:00.000,17.287617,0.91464116,318.05556,622.39585,15.690974,88.818912,2025.3128,20.882522,5.9785392,0.1012731,51.977833,5.003051,3.2133539,8.8201379,0
15.05.2024 09:10:00.000,17.026042,0.94675921,260.50347,507.37848,15.439237,88.081738,2026.792,21.131366,6.1335771,0.1012731,54.494648,4.9555883,3.2155212,8.7550186,0
15.05.2024 09:20:00.000,16.71553444,0.935570911,174.4791667,346.1613,15.15432111,87.28980778,2026.952,21.10339444,5.903668667,0.1012731,56.93741222,4.995637556,3.211329444,8.766867556,0
15.05.2024 09:30:00.000,16.673033,0.92563652,221.35418,431.59724,15.211806,87.151424,2026.952,21.096641,5.9216235,0.1012731,56.580361,5.0174782,3.2084752,8.766142,0
15.05.2024 09:40:00.000,16.913196,0.92187495,189.40973,372.65627,15.350695,87.792126,2026.952,21.131364,6.0194147,0.1012731,54.099984,5.0109237,3.2064885,8.7556243,0
15.05.2024 09:50:00.000,16.967594,0.93634251,151.47569,300.34723,15.385418,88.005881,2026.952,21.015623,5.9489967,0.1012731,52.584071,4.980509,3.2026531,8.7871063,0
15.05.2024 10:00:00.000,16.545139,0.93489579,130.9896,258.07292,15.078127,86.844559,2026.952,20.853587,6.1258993,0.1012731,55.543403,4.995442,3.1976754,8.826873,0
15.05.2024 10:10:00.000,16.541667,0.912037,156.85764,306.3368,15.093751,86.830904,2026.952,20.810186,6.0743943,0.1012731,55.219326,5.036815,3.1957484,8.8416865,0
15.05.2024 10:20:00.000,16.673032,0.92042818,221.61458,429.4271,15.206597,87.187994,2026.952,20.928818,6.0021777,0.1012731,53.790559,5.0023328,3.1921954,8.8044905,0
15.05.2024 10:30:00.000,16.908564,0.92274301,231.42361,452.69099,15.288195,87.81886,2027.712,21.099535,5.9705375,0.1012731,51.30142,4.9970459,3.1921463,8.7607618,0
15.05.2024 10:40:00.000,17.152777,0.92013882,274.21877,533.15971,15.571182,88.460558,2030.531,21.125578,5.9968668,0.1012731,51.358735,5.0035308,3.1921305,8.7500269,0
15.05.2024 10:50:00.000,17.421875,0.91348374,333.94098,661.63197,15.744792,89.24314,2033.9705,21.409145,5.9949146,0.1012731,51.425901,5.0153876,3.1946217,8.6726962,0
15.05.2024 11:00:00.000,17.288194,0.92824069,291.31947,574.13196,15.595487,88.858803,2035.65,21.672453,6.0324552,0.1012731,53.620981,4.9736053,3.1954586,8.609081,0
15.05.2024 11:10:00.000,17.081019,0.94010412,291.23265,574.39237,15.439236,88.215883,2035.65,21.730322,6.0413776,0.1012731,54.694994,4.9741951,3.1925363,8.5920897,0
15.05.2024 11:20:00.000,17.487268,0.9311342,316.05905,616.8403,15.704863,89.475591,2036.7398,21.874998,5.9405401,0.1012731,51.221126,5.0037316,3.1915943,8.5522496,0
15.05.2024 11:30:00.000,17.390046,0.93865736,336.97918,657.81252,15.635418,89.126116,2037.949,22.04572,6.0788304,0.1012731,52.175542,4.9857807,3.1908031,8.5080304,0
15.05.2024 11:40:00.000,17.325809,0.9421296,303.47223,595.05209,15.661461,89.059823,2037.949,22.178821,5.8698452,0.10140341,52.111924,4.9868518,3.1887537,8.4741551,0.00013031
15.05.2024 11:50:00.000,17.163195,0.94560179,236.54515,470.83334,15.536461,88.509839,2037.949,22.097801,6.1224376,0.10133577,52.598718,4.989694,3.1838992,8.4917569,-6.76E-05
15.05.2024 12:00:00.000,17.027777,0.9340277,214.93057,431.25001,15.362848,88.149576,2037.949,21.967593,5.9507021,0.10161613,53.232591,5.0169532,3.180401,8.5239381,0.00028036
15.05.2024 12:10:00.000,17.128472,0.94126152,237.32639,470.92015,15.508682,88.521526,2037.949,21.76215,5.9424373,0.10402356,51.252856,4.9916968,3.1743943,8.5750716,0.00240743
15.05.2024 12:20:00.000,17.278934,0.93402772,296.9618,585.59028,15.618056,88.921912,2039.179,21.785298,5.9603332,0.10460266,51.144966,5.0154757,3.1748717,8.5624764,0.0005791
15.05.2024 12:30:00.000,17.380209,0.91956012,358.15973,694.96529,15.607639,89.164241,2041.1488,22.045718,5.9556568,0.10375014,51.69866,5.0292266,3.1763259,8.4905078,-0.00085252
15.05.2024 12:40:00.000,17.365162,0.91145827,279.77432,554.25348,15.569445,89.067013,2042.748,22.271411,6.0508521,0.10262385,53.175029,5.0240461,3.1775179,8.4407666,-0.00112629
15.05.2024 12:50:00.000,17.126735,0.92505781,261.71877,513.9757,15.432293,88.327629,2042.748,22.300348,5.9642386,0.10518113,55.071667,4.9940352,3.1729154,8.4336572,0.00255728
15.05.2024 13:00:00.000,17.272569,0.91898142,225.2604,444.70488,15.486114,88.771451,2042.748,22.355323,6.0013395,0.11230454,52.919384,5.0041681,3.170638,8.4169647,0.00712341
15.05.2024 13:10:00.000,17.104745,0.93026615,196.6146,390.36458,15.399306,88.28586,2042.748,22.196181,6.0525563,0.11455876,53.650269,4.9852511,3.1673223,8.4555392,0.00225422
15.05.2024 13:20:00.000,16.953124,0.922743,186.80556,372.56946,15.244793,87.900422,2042.748,22.123844,5.9970005,0.11554852,54.238354,5.0056593,3.1631352,8.4745443,0.00098976
15.05.2024 13:30:00.000,17.207753,0.92013882,154.34027,316.49308,15.416669,88.622844,2043.118,21.990741,6.0032253,0.1157407,51.638603,5.0050264,3.1599883,8.512669,0.00019218
15.05.2024 13:40:00.000,17.279512,0.92766199,188.71529,378.47223,15.539931,88.858088,2043.948,21.811341,6.0086248,0.1157407,51.281575,4.9872183,3.1591916,8.5533027,0
15.05.2024 13:50:00.000,17.376158,0.92968744,190.97222,386.63196,15.585069,89.12663,2045.408,21.741896,6.0066741,0.1157407,51.327847,4.9944641,3.1558652,8.5711235,0
15.05.2024 14:00:00.000,17.440974,0.94039346,223.87153,451.3021,15.704862,89.313264,2046.4975,21.715855,6.0173958,0.1157407,51.313642,4.9771205,3.1555555,8.5763188,0
15.05.2024 14:10:00.000,17.453703,0.9328703,237.84724,476.12848,15.720486,89.330188,2048.167,21.796874,6.0320511,0.1157407,51.869522,5.0021744,3.1542034,8.5542127,0
15.05.2024 14:20:00.000,17.612845,0.93518511,234.1146,468.22918,15.793403,89.758559,2049.1182,21.947339,5.9880432,0.1157407,51.388031,4.9966371,3.1542268,8.5141394,0
15.05.2024 14:30:00.000,17.537615,0.93836798,215.3646,429.34029,15.717015,89.561153,2050.4397,21.953126,6.0582353,0.1157407,53.130617,4.9923141,3.1516972,8.5129032,0
15.05.2024 14:40:00.000,16.848958,0.93634253,217.01388,426.82293,15.151043,87.564299,2050.65,22.031251,5.9873094,0.1157407,58.689858,5.0069903,3.1499319,8.4859327,0
15.05.2024 14:50:00.000,16.79051,0.89670134,219.18404,433.85418,15.102432,87.332233,2050.65,22.265625,6.019108,0.1157407,58.683452,5.0674041,3.1502397,8.42845,0
15.05.2024 15:00:00.000,16.98669,0.89843745,242.70833,463.45488,15.203127,87.907714,2050.65,22.499998,5.9118677,0.1157407,56.618371,5.0300233,3.1476063,8.3650278,0
15.05.2024 15:10:00.000,17.074652,0.89670135,198.52432,391.31945,15.328128,88.160615,2050.65,22.777779,6.0934324,0.1157407,54.921909,5.0135282,3.1468282,8.2954193,0
15.05.2024 15:20:00.000,16.875,0.90075227,178.29862,354.5139,15.088543,87.584152,2050.65,22.818288,5.9361283,0.1157407,56.321692,5.0052353,3.1436641,8.2837317,0
